age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
34,Private,Masters,Never-married,Sales,Unmarried,Male,United-States,>50K
30,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,United-States,<=50K
33,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
42,Private,HS-grad,Separated,Transport-moving,Other-relative,Male,United-States,<=50K
24,Private,1st-4th,Never-married,Farming-fishing,Own-child,Female,Mexico,<=50K
30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
17,Private,10th,Never-married,Sales,Own-child,Female,United-States,<=50K
34,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,Mexico,<=50K
54,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
49,Private,11th,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
56,Private,11th,Separated,Machine-op-inspct,Not-in-family,Female,United-States,<=50K
38,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,>50K
43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
40,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Male,United-States,<=50K
22,Private,9th,Never-married,Handlers-cleaners,Own-child,Male,Philippines,<=50K
23,State-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Female,United-States,<=50K
28,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,United-States,<=50K
31,Private,9th,Never-married,Sales,Not-in-family,Male,United-States,>50K
23,Private,Bachelors,Never-married,Transport-moving,Own-child,Male,United-States,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,Taiwan,<=50K
53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
59,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
58,Private,HS-grad,Widowed,Sales,Not-in-family,Female,United-States,>50K
33,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
22,Private,11th,Never-married,Craft-repair,Unmarried,Male,El-Salvador,<=50K
28,Private,Some-college,Never-married,Tech-support,Unmarried,Female,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,Female,United-States,>50K
32,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
33,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,Male,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Other-service,Wife,Female,Poland,<=50K
55,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
35,Private,Assoc-voc,Married-spouse-absent,Machine-op-inspct,Not-in-family,Male,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
27,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
58,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,Female,United-States,>50K
30,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,Scotland,<=50K
38,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
30,Private,Preschool,Married-spouse-absent,Handlers-cleaners,Unmarried,Male,Mexico,<=50K
18,Private,Some-college,Never-married,Sales,Own-child,Female,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,>50K
36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
20,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
47,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,Peru,>50K
40,State-gov,9th,Separated,Machine-op-inspct,Not-in-family,Male,United-States,<=50K
22,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Male,United-States,<=50K
44,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
18,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,Cuba,<=50K
30,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
21,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
35,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,Male,United-States,<=50K
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
57,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
46,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,United-States,<=50K
46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
60,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
31,Private,Bachelors,Never-married,Sales,Not-in-family,Male,United-States,<=50K
22,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
31,Private,10th,Divorced,Other-service,Not-in-family,Male,United-States,<=50K
23,Private,11th,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
31,Private,11th,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,Vietnam,<=50K
35,Local-gov,11th,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,<=50K
46,Private,Assoc-voc,Married-spouse-absent,Craft-repair,Unmarried,Male,United-States,<=50K
57,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
28,Private,9th,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
19,Private,HS-grad,Never-married,Transport-moving,Own-child,Male,United-States,<=50K
39,Private,Some-college,Divorced,Sales,Not-in-family,Female,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
25,Private,HS-grad,Never-married,Farming-fishing,Own-child,Male,United-States,<=50K
29,Private,Bachelors,Never-married,Sales,Not-in-family,Female,United-States,>50K
26,Private,Bachelors,Never-married,Sales,Not-in-family,Male,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
34,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Unmarried,Female,United-States,<=50K
70,Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Not-in-family,Female,United-States,<=50K
40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
35,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,Male,United-States,>50K
23,Private,Some-college,Separated,Other-service,Own-child,Male,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,Italy,>50K
56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
17,Private,11th,Never-married,Other-service,Own-child,Male,United-States,<=50K
65,Private,5th-6th,Widowed,Machine-op-inspct,Not-in-family,Female,Italy,<=50K
39,Private,HS-grad,Divorced,Other-service,Unmarried,Female,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
55,Private,9th,Married-civ-spouse,Tech-support,Wife,Female,United-States,<=50K
75,Private,10th,Widowed,Other-service,Not-in-family,Female,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Male,United-States,>50K
40,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
59,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,United-States,<=50K
25,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Female,United-States,<=50K
37,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
47,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
41,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
36,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
34,Private,Assoc-acdm,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
58,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,Male,United-States,>50K
47,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Female,United-States,<=50K
53,Private,9th,Never-married,Craft-repair,Not-in-family,Male,Jamaica,<=50K
56,Private,7th-8th,Married-civ-spouse,Adm-clerical,Husband,Male,Dominican-Republic,<=50K
28,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
43,Private,10th,Married-civ-spouse,Transport-moving,Husband,Male,Yugoslavia,<=50K
58,Self-emp-not-inc,HS-grad,Separated,Farming-fishing,Not-in-family,Male,United-States,<=50K
25,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Male,United-States,<=50K
37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
21,Private,Bachelors,Never-married,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,United-States,<=50K
40,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
23,Private,Bachelors,Never-married,Sales,Not-in-family,Male,United-States,<=50K
35,Private,HS-grad,Divorced,Sales,Unmarried,Female,United-States,<=50K
35,Private,9th,Divorced,Craft-repair,Not-in-family,Male,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
22,Private,Bachelors,Never-married,Prof-specialty,Own-child,Female,United-States,<=50K
52,Federal-gov,Assoc-voc,Divorced,Farming-fishing,Not-in-family,Female,United-States,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,Male,United-States,<=50K
21,Private,Some-college,Married-spouse-absent,Sales,Own-child,Female,United-States,<=50K
33,Private,Some-college,Divorced,Other-service,Unmarried,Female,United-States,<=50K
20,Private,Some-college,Never-married,Sales,Own-child,Male,United-States,<=50K
53,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,>50K
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
59,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Female,United-States,<=50K
61,State-gov,12th,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
34,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,Female,United-States,<=50K
24,Local-gov,Some-college,Separated,Protective-serv,Not-in-family,Male,United-States,<=50K
28,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,United-States,<=50K
46,State-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
36,Local-gov,Assoc-voc,Divorced,Exec-managerial,Not-in-family,Male,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,>50K
62,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
19,Private,Some-college,Never-married,Prof-specialty,Own-child,Male,United-States,<=50K
29,Private,HS-grad,Divorced,Sales,Not-in-family,Female,United-States,<=50K
61,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
56,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Female,Germany,<=50K
55,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
35,Private,Assoc-voc,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
37,Private,HS-grad,Divorced,Other-service,Not-in-family,Female,United-States,<=50K
41,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
20,Private,Some-college,Never-married,Sales,Own-child,Male,United-States,<=50K
33,Private,Prof-school,Married-civ-spouse,Exec-managerial,Wife,Female,United-States,>50K
38,Federal-gov,Masters,Never-married,Exec-managerial,Not-in-family,Female,Canada,<=50K
23,Private,HS-grad,Never-married,Other-service,Other-relative,Female,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,Female,United-States,<=50K
66,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
64,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,Male,United-States,<=50K
48,Federal-gov,Some-college,Widowed,Other-service,Unmarried,Female,United-States,<=50K
18,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,United-States,<=50K
41,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,Female,United-States,<=50K
29,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Female,United-States,<=50K
40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Male,United-States,<=50K
25,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
26,Local-gov,HS-grad,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
48,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
50,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
44,Private,11th,Divorced,Machine-op-inspct,Unmarried,Female,United-States,<=50K
43,Private,Bachelors,Divorced,Adm-clerical,Unmarried,Female,Germany,<=50K
54,Self-emp-not-inc,Masters,Divorced,Tech-support,Not-in-family,Female,United-States,<=50K
28,Private,HS-grad,Never-married,Transport-moving,Own-child,Male,United-States,<=50K
57,Self-emp-inc,HS-grad,Separated,Farming-fishing,Not-in-family,Male,United-States,>50K
26,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
34,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,United-States,>50K
48,Private,HS-grad,Divorced,Exec-managerial,Unmarried,Female,United-States,<=50K
17,Private,11th,Never-married,Other-service,Own-child,Female,United-States,<=50K
47,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,Cuba,>50K
37,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,United-States,<=50K
40,Private,Assoc-voc,Never-married,Machine-op-inspct,Own-child,Male,United-States,<=50K
68,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
42,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
66,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
34,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
36,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,United-States,>50K
31,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
21,Private,Some-college,Never-married,Sales,Own-child,Female,United-States,<=50K
31,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
35,Private,HS-grad,Never-married,Sales,Unmarried,Female,United-States,<=50K
18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
19,Private,12th,Never-married,Handlers-cleaners,Own-child,Female,United-States,<=50K
52,Private,HS-grad,Divorced,Other-service,Own-child,Female,United-States,<=50K
24,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
59,Private,Masters,Widowed,Exec-managerial,Not-in-family,Female,United-States,>50K
44,Private,HS-grad,Never-married,Sales,Not-in-family,Female,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
23,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
34,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Male,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,Male,United-States,<=50K
34,Private,11th,Married-civ-spouse,Other-service,Wife,Female,United-States,<=50K
25,Private,11th,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
27,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,United-States,<=50K
28,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
46,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
21,Private,HS-grad,Never-married,Other-service,Unmarried,Female,United-States,<=50K
30,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
23,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
19,State-gov,Some-college,Never-married,Prof-specialty,Own-child,Male,United-States,<=50K
55,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Male,United-States,>50K
28,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
29,Private,HS-grad,Divorced,Adm-clerical,Own-child,Female,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
42,Private,Some-college,Divorced,Other-service,Unmarried,Female,United-States,<=50K
29,Private,Some-college,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
39,Private,Some-college,Divorced,Sales,Unmarried,Female,United-States,<=50K
62,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
46,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Male,United-States,<=50K
30,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Male,United-States,<=50K
38,Federal-gov,Some-college,Divorced,Exec-managerial,Unmarried,Female,United-States,<=50K
22,Private,Bachelors,Never-married,Prof-specialty,Own-child,Female,United-States,<=50K
31,Private,9th,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
35,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,<=50K
19,Private,1st-4th,Never-married,Handlers-cleaners,Other-relative,Male,Mexico,<=50K
31,State-gov,Some-college,Never-married,Transport-moving,Not-in-family,Male,United-States,<=50K
21,Private,Some-college,Never-married,Sales,Not-in-family,Male,United-States,<=50K
30,Local-gov,Assoc-voc,Divorced,Adm-clerical,Own-child,Female,United-States,<=50K
43,Private,HS-grad,Married-AF-spouse,Craft-repair,Wife,Female,United-States,>50K
30,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
62,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,>50K
64,Local-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,Female,United-States,<=50K
48,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,United-States,>50K
47,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,United-States,<=50K
55,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,<=50K
33,Private,Assoc-acdm,Never-married,Sales,Not-in-family,Male,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
47,Private,9th,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
19,Private,Some-college,Never-married,Sales,Own-child,Female,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
29,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
47,Private,5th-6th,Separated,Other-service,Unmarried,Female,United-States,<=50K
45,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
48,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,Male,Philippines,>50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
57,Private,Masters,Married-civ-spouse,Tech-support,Husband,Male,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,<=50K
50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,United-States,<=50K
41,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
19,Private,HS-grad,Never-married,Adm-clerical,Own-child,Male,United-States,<=50K
69,Self-emp-not-inc,Some-college,Widowed,Farming-fishing,Not-in-family,Female,United-States,<=50K
33,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
27,State-gov,Bachelors,Never-married,Tech-support,Not-in-family,Male,United-States,<=50K
36,Private,Bachelors,Never-married,Tech-support,Own-child,Male,United-States,<=50K
65,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,Male,United-States,<=50K
17,Private,10th,Never-married,Sales,Own-child,Female,United-States,<=50K
22,Private,11th,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,Canada,<=50K
50,State-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
59,Private,HS-grad,Separated,Adm-clerical,Unmarried,Female,United-States,<=50K
17,Private,11th,Never-married,Craft-repair,Own-child,Male,United-States,<=50K
24,Private,7th-8th,Never-married,Priv-house-serv,Own-child,Female,El-Salvador,<=50K
36,Private,Some-college,Divorced,Exec-managerial,Unmarried,Female,United-States,<=50K
31,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
18,Private,12th,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
47,Private,Assoc-voc,Divorced,Sales,Not-in-family,Male,United-States,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Own-child,Female,Italy,<=50K
38,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
64,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,<=50K
42,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
55,Private,HS-grad,Divorced,Other-service,Other-relative,Female,Scotland,<=50K
33,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,Mexico,<=50K
23,Private,9th,Never-married,Transport-moving,Own-child,Male,United-States,<=50K
32,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
27,Private,HS-grad,Never-married,Tech-support,Unmarried,Female,Germany,<=50K
23,Private,Some-college,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
22,Private,Some-college,Never-married,Adm-clerical,Own-child,Male,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
40,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,>50K
62,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
17,Self-emp-not-inc,12th,Never-married,Sales,Own-child,Male,United-States,<=50K
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
39,Private,10th,Never-married,Other-service,Unmarried,Female,Mexico,<=50K
35,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,United-States,<=50K
29,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
37,Private,11th,Divorced,Handlers-cleaners,Not-in-family,Female,United-States,<=50K
58,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
38,Self-emp-not-inc,HS-grad,Never-married,Sales,Unmarried,Female,United-States,<=50K
20,Private,Some-college,Never-married,Tech-support,Own-child,Male,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
44,Private,10th,Never-married,Farming-fishing,Unmarried,Male,United-States,<=50K
20,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Male,United-States,<=50K
72,Private,1st-4th,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
19,Self-emp-not-inc,HS-grad,Never-married,Tech-support,Own-child,Male,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,Canada,<=50K
23,Private,Bachelors,Never-married,Adm-clerical,Own-child,Female,United-States,<=50K
41,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,United-States,<=50K
25,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
60,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,Female,United-States,<=50K
66,Private,7th-8th,Widowed,Other-service,Not-in-family,Female,Germany,<=50K
33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
67,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,Female,United-States,<=50K
65,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
22,Private,Some-college,Married-civ-spouse,Other-service,Husband,Male,United-States,<=50K
23,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
